iter	MultiClass
117	0.1747566862
118	0.1726314048
119	0.1711975647
120	0.1705314709
121	0.1684902343
122	0.1676631568
123	0.1658851906
124	0.1638675214
125	0.162034502
126	0.1601196455
127	0.1582211955
128	0.1574008675
129	0.1566939748
130	0.1554701633
131	0.1537497618
132	0.15122148
133	0.1502910783
134	0.1495161832
135	0.1486900331
136	0.1472270035
137	0.1454922389
138	0.1437614124
139	0.1430420359
140	0.1420718049
141	0.1408534319
142	0.1384955492
143	0.1379516892
144	0.1372538884
145	0.1361546738
146	0.1349015327
147	0.1337361575
148	0.1330805373
149	0.1318203728
150	0.1309574288
151	0.129963841
152	0.1292167647
153	0.1287525007
154	0.1272354159
155	0.1265876013
156	0.1258780554
157	0.1251900123
158	0.1246575282
159	0.1235584297
160	0.1231708521
161	0.1224999068
162	0.1215293744
163	0.121411553
164	0.1198250498
165	0.1187118181
166	0.1181102255
167	0.1175026668
168	0.11664064
169	0.1150570306
170	0.1145331852
171	0.114046182
172	0.1131581055
173	0.1126875215
174	0.1118016976
175	0.1105289895
176	0.1098201051
177	0.1088208763
178	0.1080844527
179	0.1075193228
180	0.1069352146
181	0.1065118557
182	0.105878663
183	0.1050573308
184	0.104619478
185	0.1039498832
186	0.103693518
187	0.1030274379
188	0.1026163219
189	0.1020610899
190	0.1015962314
191	0.1011534653
192	0.0999860192
193	0.0997192256
194	0.09951030437
195	0.09880614266
196	0.09857199843
197	0.09721489547
198	0.09682868173
199	0.09618987016
200	0.09548964016
201	0.09499784039
202	0.09455496271
203	0.09401223622
204	0.09340806638
205	0.09282420921
206	0.09233818037
207	0.09194956446
208	0.09162606179
209	0.09120554379
210	0.09097600133
211	0.09074464855
212	0.09020367016
213	0.0894839272
214	0.08883133254
215	0.0878235272
216	0.08739821346
217	0.08696938809
218	0.08660326886
219	0.08561347421
220	0.08529667087
221	0.08502774218
222	0.08475108632
223	0.08434209154
224	0.08407730929
225	0.08384811736
226	0.08344719909
227	0.08280393488
228	0.08243791456
229	0.08227286241
230	0.08191414885
231	0.08072113873
232	0.07991744778
233	0.07974124018
234	0.07942768534
235	0.0791481002
236	0.07896624144
237	0.07870006522
238	0.07824810627
239	0.07797044989
240	0.07772044193
241	0.07739626532
242	0.07680730047
243	0.07662393664
244	0.07641276087
245	0.07620637174
246	0.07584253305
247	0.07554310113
248	0.07530023847
249	0.07485090259
250	0.07441516714
251	0.07404819557
252	0.07373874055
253	0.07344000052
254	0.07309517599
255	0.07264720315
256	0.07234551252
257	0.07221174057
258	0.07195384182
259	0.07121754648
260	0.07071251649
261	0.07045832146
262	0.07028109267
263	0.07005594834
264	0.06976682318
265	0.06956959902
266	0.06933084581
267	0.06921487055
268	0.06905370395
269	0.06887670554
270	0.068683712
271	0.06852202707
272	0.06824536433
273	0.06803971622
274	0.06780213297
275	0.06755976347
276	0.06721159979
277	0.06700405663
278	0.06677490501
279	0.06650018725
280	0.06633076142
281	0.06590855157
282	0.06565589612
283	0.06533402036
284	0.06517133506
285	0.06492791654
286	0.06459534415
287	0.0641226444
288	0.06399120905
289	0.06368256073
290	0.06356496241
291	0.06334242034
292	0.06321686427
293	0.06305549703
294	0.06289166792
295	0.06273846396
296	0.06227705203
297	0.06208691303
298	0.06176662073
299	0.06151890772
300	0.06119421579
301	0.0609694341
302	0.06081251925
303	0.06062585137
304	0.06035888661
305	0.06018778853
306	0.05997102792
307	0.05962622567
308	0.05941254019
309	0.05922814539
310	0.05900653129
311	0.05879083613
312	0.05864373255
313	0.05836096623
314	0.05820560663
315	0.05803822217
316	0.05770728301
317	0.05758489172
318	0.05746364243
319	0.0572143705
320	0.05689798678
321	0.05663330089
322	0.05637855356
323	0.05618408374
324	0.05602028111
325	0.05581514312
326	0.05552133999
327	0.05534460213
328	0.05511561357
329	0.05493136294
330	0.05479346277
331	0.05467148271
332	0.05453675225
333	0.05433992332
334	0.05423271542
335	0.05403951912
336	0.0539255312
337	0.05378094547
338	0.05350564572
339	0.0534045359
340	0.05318487843
341	0.05310044774
342	0.05288765081
343	0.05272099045
344	0.05255031188
345	0.05238496755
346	0.05226294583
347	0.0520356582
348	0.05183117209
349	0.05157728136
350	0.05135969696
351	0.05126318089
352	0.05115946731
353	0.05093334377
354	0.05072896927
355	0.05056622646
356	0.050443352
357	0.05025705072
358	0.04998848327
359	0.04988851148
360	0.04969922096
361	0.04960320541
362	0.04949454396
363	0.04929362645
364	0.04917032337
365	0.04873984031
366	0.04867341863
367	0.04854826301
368	0.04831940483
369	0.0481798441
370	0.04804433062
371	0.04799248837
372	0.04784801807
373	0.04758292133
374	0.04743235324
375	0.04728538842
376	0.04712484748
377	0.04702846519
378	0.04693060974
379	0.04677664734
380	0.04666318373
381	0.04650882021
382	0.04637433506
383	0.04625652789
384	0.04605124075
385	0.04598509856
386	0.045910537
387	0.04578874841
388	0.04569001104
389	0.04557634238
390	0.04546070614
391	0.04509851155
392	0.04501961521
393	0.0448203936
394	0.04472888861
395	0.04466024469
396	0.04458052029
397	0.04450879805
398	0.04436009762
399	0.04421722708
400	0.04407058172
401	0.04391461609
402	0.04382497415
403	0.04370593188
404	0.04356119987
405	0.04345986841
406	0.04335708817
407	0.04299092165
408	0.04287790564
409	0.0428026889
410	0.04270462959
411	0.04258414303
412	0.04245624601
413	0.04236343614
414	0.04228635525
415	0.04211418407
416	0.04202664243
417	0.0419104201
418	0.04183149904
419	0.0417307631
420	0.04165301191
421	0.04157695972
422	0.04148057189
423	0.04134128782
424	0.04125635236
425	0.04118846075
426	0.04104512983
427	0.04090447482
428	0.04072928203
429	0.04061219242
430	0.04052315487
431	0.04044642744
432	0.04036741071
433	0.04029245195
434	0.04014741297
435	0.04008857267
436	0.03999928173
437	0.039870156
438	0.03975082619
439	0.0396389846
440	0.03953903
441	0.03944654161
442	0.03934887635
443	0.03928030385
444	0.03912092749
445	0.03907220639
446	0.03897963672
447	0.03887448033
448	0.03863886373
449	0.03848186374
450	0.03834593116
451	0.03823788967
452	0.03816267934
453	0.03796494143
454	0.03790543212
455	0.03774766847
456	0.03768288762
457	0.0376224925
458	0.03756285445
459	0.0375032199
460	0.03723424294
461	0.03704208003
462	0.03691805298
463	0.03685880921
464	0.03674704071
465	0.03667516437
466	0.03663968519
467	0.03654559927
468	0.03639248556
469	0.03629361267
470	0.03620203379
471	0.03597081212
472	0.03590543243
473	0.03578550736
474	0.03572350903
475	0.03565737406
476	0.03558943194
477	0.03550775623
478	0.0354156681
479	0.03538308101
480	0.03524154031
481	0.03516536761
482	0.0350694784
483	0.03500813284
484	0.03492336345
485	0.03485044996
486	0.03479614797
487	0.03474232587
488	0.03464740821
489	0.03455502589
490	0.03447496795
491	0.03441667502
492	0.03426462565
493	0.0341753238
494	0.0340521212
495	0.03399615578
496	0.03390784509
497	0.03381382966
498	0.03373326169
499	0.03363006387
500	0.03350667217
501	0.0333522274
502	0.03325548914
503	0.03319156917
504	0.03307678922
505	0.03300275948
506	0.03289865562
507	0.03285500494
508	0.03276191774
509	0.03267944909
510	0.03255599797
511	0.03248430031
512	0.03243710288
513	0.03236690443
514	0.03228363953
515	0.03218822094
516	0.03213162149
517	0.03205520353
518	0.03197986472
519	0.03190553977
520	0.03185238923
521	0.03178703312
522	0.03166780343
523	0.03160374294
524	0.03157803508
525	0.03151927276
526	0.0314069865
527	0.03131480513
528	0.03128357876
529	0.03123213548
530	0.03114002813
531	0.03107208062
532	0.03095432834
533	0.03084306134
534	0.03080559601
535	0.03070434741
536	0.0306297261
537	0.03057684143
538	0.03052483792
539	0.03044979415
540	0.0303389719
541	0.03028501036
542	0.03023495486
543	0.03019959021
544	0.0301183076
545	0.02992472409
546	0.02984799681
547	0.02978487264
548	0.02974766095
549	0.02967803603
550	0.02963716918
551	0.02948207925
552	0.02942749319
553	0.02932650841
554	0.02924494973
555	0.02919933972
556	0.02912935875
557	0.02905764362
558	0.02902146424
559	0.02897272982
560	0.02887329561
561	0.02880968803
562	0.02875994533
563	0.02872094166
564	0.02867304842
565	0.02862852997
566	0.02853786788
567	0.02844670896
568	0.02838933874
569	0.02834330167
570	0.02826644965
571	0.02822547975
572	0.02812402386
573	0.02806598825
574	0.02801927978
575	0.02795399473
576	0.02791401884
577	0.02789354057
578	0.0277986835
579	0.02772701903
580	0.027578234
581	0.02749489797
582	0.02744780127
583	0.02739666566
584	0.02736416616
585	0.02730070505
586	0.02725928046
587	0.02717673604
588	0.0271326326
589	0.0270919349
590	0.02703761747
591	0.02698743315
592	0.02694915627
593	0.02688806599
594	0.02683445738
595	0.02677499365
596	0.02673248113
597	0.02671412811
598	0.02668452555
599	0.02663732008
600	0.02654689153
601	0.02647358883
602	0.02641395337
603	0.02635453866
604	0.02616722439
605	0.02613609539
606	0.02609197283
607	0.02605625595
608	0.02602646259
609	0.02597518388
610	0.02593714103
611	0.02590161617
612	0.02583866816
613	0.02578381948
614	0.02567701074
615	0.0256391357
616	0.02560125872
617	0.02554637149
618	0.02550230169
619	0.02544989439
620	0.02537943885
621	0.02535402016
622	0.02526653842
623	0.02523464717
624	0.02518469285
625	0.02513112986
626	0.02509412999
627	0.02502397439
628	0.02496753833
629	0.02488803061
630	0.0248502288
631	0.02481150689
632	0.02478121318
633	0.0247361715
634	0.02468529578
635	0.02464657796
636	0.02462666984
637	0.02458726933
638	0.02450190851
639	0.02447191836
640	0.02443682628
641	0.02437264973
642	0.02431553502
643	0.02426133153
644	0.02422824319
645	0.02420033157
646	0.02416201962
647	0.02414518584
648	0.02410172586
649	0.02401780585
650	0.02398898475
651	0.02392521913
652	0.02389680116
653	0.02385898953
654	0.02382720835
655	0.02375900489
656	0.02371496323
657	0.0236850739
658	0.02365446399
659	0.02359652234
660	0.02357532863
661	0.02352663057
662	0.02346222012
663	0.02340848925
664	0.02335112367
665	0.02331987126
666	0.02326624425
667	0.02323890915
668	0.02319450982
669	0.02315073599
670	0.02310231938
671	0.02308233743
672	0.02291035664
673	0.02288018017
674	0.02285708685
675	0.02280344411
676	0.02277024435
677	0.02273017278
678	0.02265786325
679	0.02262259292
680	0.02260454354
681	0.02255651725
682	0.02252387886
683	0.02246860929
684	0.02243905844
685	0.02240936357
686	0.02239175202
687	0.02235433812
688	0.02232914523
689	0.02230905518
690	0.02228765849
691	0.02223227648
692	0.02220585009
693	0.02216095995
694	0.02211955433
695	0.02206992676
696	0.02206091102
697	0.02202869148
698	0.02198944174
699	0.0219242738
700	0.02188437673
701	0.02184863985
702	0.02182300083
703	0.02178182936
704	0.02174563011
705	0.02171073091
706	0.02168473779
707	0.02164514944
708	0.0215866438
709	0.02144754394
710	0.02142426853
711	0.02138586319
712	0.02133824319
713	0.0212802623
714	0.02125463442
715	0.02108515552
716	0.02104328309
717	0.02100685974
718	0.02096581869
719	0.02091584019
720	0.02088550232
721	0.02086166518
722	0.02084050715
723	0.02079336917
724	0.02076445027
725	0.02074765934
726	0.02070786103
727	0.02066298935
728	0.02062359859
729	0.02059262724
730	0.02054879528
731	0.02051222473
732	0.02040968737
733	0.02035142481
734	0.02030496645
735	0.02027602894
736	0.02024308862
737	0.02020093832
738	0.02009338312
739	0.02002797813
740	0.01999605483
741	0.01998031329
742	0.01995811704
743	0.01994477072
744	0.01992999598
745	0.01991435539
746	0.01989253827
747	0.01987769622
748	0.01983570544
749	0.01979552774
750	0.01976089951
751	0.01974495376
752	0.0197128369
753	0.01968585215
754	0.01964926454
755	0.01962389979
756	0.01961082087
757	0.01958575005
758	0.01956151678
759	0.01953426003
760	0.01951396845
761	0.0194860924
762	0.01945299626
763	0.0194225079
764	0.01941186683
765	0.01939223625
766	0.01935284038
767	0.01931280086
768	0.01919798569
769	0.01916986555
770	0.01912917012
771	0.01910158483
772	0.01904767782
773	0.01901077212
774	0.01898618884
775	0.01896903397
776	0.01894040474
777	0.01892048144
778	0.01891099149
779	0.01887542071
780	0.0188119313
781	0.01878207459
782	0.01876101788
783	0.01870169366
784	0.0186684866
785	0.01859504651
786	0.01858399943
787	0.01855973102
788	0.01854504789
789	0.01851867768
790	0.01850831881
791	0.01848928067
792	0.0184644106
793	0.01844835143
794	0.01840751435
795	0.01838544989
796	0.01836627425
797	0.0183454493
798	0.01826246938
799	0.01824929373
800	0.01821849414
801	0.01818029553
802	0.01814535561
803	0.01811807118
804	0.01808573227
805	0.01806622139
806	0.01802027117
807	0.01797350094
808	0.01795733085
809	0.01791990667
810	0.01788262367
811	0.01785303633
812	0.01783363533
813	0.01782152021
814	0.01781352634
815	0.01777170038
816	0.01774628035
817	0.0177044495
818	0.0176764764
819	0.01764970948
820	0.01760368157
821	0.01754202672
822	0.01752345793
823	0.01749148538
824	0.01744668498
825	0.0174292452
826	0.01740133299
827	0.0173780492
828	0.01736915358
829	0.01734868429
830	0.01732488832
831	0.01730757355
832	0.01729079144
833	0.01727521778
834	0.01725851971
835	0.01724122016
836	0.01719882117
837	0.01717028926
838	0.01714576829
839	0.01712184797
840	0.01710845712
841	0.01707517888
842	0.0170397038
843	0.01701219378
844	0.01699193451
845	0.01697550936
846	0.01696387406
847	0.01694095198
848	0.0169152536
849	0.01688121395
850	0.01686340947
851	0.01684353134
852	0.01682374442
853	0.01679566814
854	0.01677555531
855	0.01675935569
856	0.01668724822
857	0.01665519166
858	0.01662597946
859	0.0166103957
860	0.016595819
861	0.01657785553
862	0.01653138067
863	0.01650757229
864	0.01650197361
865	0.01646932896
866	0.01645143734
867	0.01642121026
868	0.01641121696
869	0.01639380907
870	0.01635069932
871	0.01632781557
872	0.01631186297
873	0.01627660862
874	0.01624850901
875	0.01622977749
876	0.01619554711
877	0.01617693085
878	0.01616272703
879	0.01612975782
880	0.01610913041
881	0.01607902389
882	0.01604832543
883	0.0160317918
884	0.01599801692
885	0.01598452161
886	0.01596100752
887	0.01595206541
888	0.01593370726
889	0.01591669021
890	0.01589382208
891	0.01586642663
892	0.01585477855
893	0.0158285543
894	0.01581954571
895	0.0157971491
896	0.01577609218
897	0.01573748816
898	0.0157212362
899	0.0157061995
900	0.0156841103
901	0.01566764647
902	0.01565864227
903	0.01563443838
904	0.01561539218
905	0.01559435381
906	0.01557001267
907	0.01555596743
908	0.01553969707
909	0.01551652258
910	0.01549604529
911	0.0154797712
912	0.01545829733
913	0.01544313976
914	0.01542972275
915	0.01541644072
916	0.01540153584
917	0.01536667339
918	0.01534787992
919	0.01532643196
920	0.01530904952
921	0.01529634455
922	0.01527529861
923	0.01524314412
924	0.01519899088
925	0.0151790222
926	0.0151569548
927	0.0151374819
928	0.01512518708
929	0.01511118896
930	0.01508816404
931	0.01507330299
932	0.01505478674
933	0.01503722904
934	0.01502158012
935	0.01497791469
936	0.01496458203
937	0.01494725269
938	0.01492464303
939	0.01488686929
940	0.01486902858
941	0.01485056709
942	0.01482817422
943	0.01479435686
944	0.01477502449
945	0.01476443889
946	0.014721297
947	0.01470622051
948	0.01469382506
949	0.01467888684
950	0.01466767769
951	0.01464427721
952	0.01463147596
953	0.01461152043
954	0.01458948019
955	0.0145661882
956	0.01453017987
957	0.01452213343
958	0.0145010567
959	0.01448404956
960	0.01446060118
961	0.0144475954
962	0.01443043931
963	0.01440983661
964	0.01439554107
965	0.01437561789
966	0.01435553391
967	0.01434472891
968	0.01431804553
969	0.01430211622
970	0.01429311921
971	0.01425735193
972	0.0142430048
973	0.01422183029
974	0.01419789547
975	0.01417551144
976	0.01416056559
977	0.01414556335
978	0.01412642411
979	0.01411687474
980	0.01409500298
981	0.01408492459
982	0.01407199586
983	0.014052127
984	0.01404104321
985	0.01403390379
986	0.01402631443
987	0.01401887503
988	0.01399734988
989	0.01397434588
990	0.01395304129
991	0.01391516782
992	0.0139087213
993	0.01389216732
994	0.01387099241
995	0.01385652765
996	0.0138452927
997	0.01382480392
998	0.01381847431
999	0.01380324473
